Date,Description,Check#,Category,Currency,Amount,Balance
01/27/2024,PANDA EXPRESS 916 SACRAMENTO CA 4701 MADIS,0,,USD,-21.77,11742.36000
01/27/2024,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-39.71,11764.13000
01/26/2024,SpotifyAB New York NY 150 Greenwich SO,0,,USD,-10.99,11803.84000
01/26/2024,HB Credit Card Payment to 524860XXXXXX4465,0,,USD,-443.42,11814.83000
01/25/2024,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-21.06,12258.25000
01/24/2024,POS PAPA MURPHY'S CA093 SACRAMENTO CA 541O,0,,USD,-18.68,12279.31000
01/24/2024,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-38.65,12297.99000
01/22/2024,POS PAPA MURPHY'S CA164 SACRAMENTO CA 573O,0,,USD,-16.48,12336.64000
01/22/2024,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-13.83,12353.12000
01/21/2024,POS 3 B'S TRUCK & AUTO PLZ LODI CA 14749 O,0,,USD,-15.44,12366.95000
01/21/2024,WORDPRESS E0DT0G2EQ7 SAN FRANCISCO CA 60 2,0,,USD,-12.00,12382.39000
01/21/2024,POS CIRCLE K 09481 PALM DESERT CA 75000 GO,0,,USD,-10.82,12394.39000
01/19/2024,SQ *RAFTER G JERKY BOWIE AZ 1120 West Busi,0,,USD,-11.00,12405.21000
01/19/2024,CIRCLE K 08594 TUCSON AZ 4802 N SABINO CAN,0,,USD,-5.47,12416.21000
01/17/2024,SQ *ASDM CRAFT CULINAR Tucson AZ 2021 Nort,0,,USD,-8.50,12421.68000
01/16/2024,MCDONALD'S F22241 TUCSON AZ 4960 W AJO WAY,0,,USD,-13.14,12430.18000
01/16/2024,MCDONALD'S F22241 TUCSON AZ 4960 W AJO WAY,0,,USD,-10.15,12443.32000
01/14/2024,TM *BOSSA NOVA WAVE - 800-653-8000 CA 3701,0,,USD,-86.60,12453.47000
01/14/2024,TM *EMMET COHEN TRIO + 800-653-8000 CA 370,0,,USD,-86.60,12540.07000
01/14/2024,SQ *BORDERLANDS BREWIN Tucson AZ 119 E. To,0,,USD,-55.73,12626.67000
01/13/2024,XFINITY MOBILE 888-936-4968 PA 1701 JOHN F,0,,USD,-47.70,12682.40000
01/12/2024,Withdrawal ATM Tran Fee,0,,USD,-1.00,12730.10000
01/11/2024,TST* CHANDOS - J STREE Sacramento CA 5644,0,,USD,-24.26,12731.10000
01/11/2024,VENMO NEW YORK NY 117 BARROW STREET 000000,0,,USD,-6.00,12755.36000
01/11/2024,ATM GRS SACRAM SACRAMENTO CA 1404 28TH STO,0,,USD,-53.50,12761.36000
01/11/2024,MCDONALD'S F25599 SACRAMENTO CA 3006 O ST,0,,USD,-9.45,12814.86000
01/11/2024,Deposit PALM DESIGN & SU,0,,USD,1699.08,12824.31000
01/10/2024,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-12.98,11125.23000
01/10/2024,VENMO NEW YORK NY 117 BARROW STREET 000000,0,,USD,-4.00,11138.21000
01/09/2024,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-38.45,11142.21000
01/09/2024,APPLE.COM/US 800-676-2775 CA ONE APPLE PAR,0,,USD,-1099.41,11180.66000
01/09/2024,CHEVRON 0352331 SACRAMENTO CA 9680 BUSINES,0,,USD,-76.81,12280.07000
01/09/2024,POS PAPA MURPHY'S CA164 SACRAMENTO CA 573O,0,,USD,-15.48,12356.88000
01/08/2024,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-50.27,12372.36000
01/07/2024,POS TARGET T-0311 Sacramento CA 5001 MadiO,0,,USD,-13.77,12422.63000
01/07/2024,POS THE HOME DEPOT #0650 CARMICHAEL CA 60O,0,,USD,-8.56,12436.40000
01/07/2024,Withdrawal ATM Tran Fee,0,,USD,-1.00,12444.96000
01/06/2024,ATM Silver Room Sacramento CA 1420 29th SO,0,,USD,-63.50,12445.96000
01/04/2024,POS PAPA MURPHY'S CA164 SACRAMENTO CA 573O,0,,USD,-16.48,12509.46000
01/04/2024,COMCAST CALIFORNIA 800-COMCAST CA 3055 COM,0,,USD,-70.00,12525.94000
01/03/2024,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-27.11,12595.94000
01/03/2024,UDEMY: ONLINE COURSES SAN FRANCISCO CA 600,0,,USD,-15.99,12623.05000
01/03/2024,IN-N-OUT SACRAMENTO SACRAMENTO CA 2001 ALT,0,,USD,-15.14,12639.04000
01/02/2024,Withdrawal P2P Zelle ANDREW OHANESIAN 800-462-8328 400200J02Y19,0,,USD,-1395.00,12654.18000
01/02/2024,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,14049.18000
01/01/2024,POS SHELL SERVICE S SACRAMENTO CA SHELL  O,0,,USD,-48.18,14052.82000
01/01/2024,DD DOORDASH THAICANTE 8559731040 CA 303 2N,0,,USD,-37.76,14101.00000
01/01/2024,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-19.47,14138.76000
01/01/2024,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-37.56,14158.23000
12/30/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-18.14,14195.79000
12/30/2023,Withdrawal ATM Tran Fee,0,,USD,-1.00,14213.93000
12/29/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-32.15,14214.93000
12/29/2023,ATM Silver Room Sacramento CA 1420 29th SO,0,,USD,-63.50,14247.08000
12/29/2023,PANERA BREAD #202217 916-859-0286 CA 3289,0,,USD,-35.41,14310.58000
12/29/2023,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-8.46,14345.99000
12/29/2023,APPLE.COM/BILL 866-712-7753 CA ONE APPLE P,0,,USD,-0.99,14354.45000
12/29/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,14355.44000
12/28/2023,DD *DOORDASH DELISHPIZ SAN FRANCISCO CA 30,0,,USD,-37.17,14359.08000
12/28/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,14396.25000
12/28/2023,GEICO AU WASHINGTON DC ONE GEICO PLAZO US,0,,USD,-106.29,14399.89000
12/28/2023,Deposit PALM DESIGN & SU,0,,USD,1428.36,14506.18000
12/26/2023,SpotifyAB New York NY 150 Greenwich SO,0,,USD,-10.99,13077.82000
12/25/2023,Withdrawal ATM Tran Fee,0,,USD,-1.00,13088.81000
12/24/2023,ATM GRS SACRAM SACRAMENTO CA 1404 28TH STO,0,,USD,-63.50,13089.81000
12/24/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-43.92,13153.31000
12/22/2023,LOUISIANA FAMOUS FRIED SACRAMENTO CA 9677,0,,USD,-36.33,13197.23000
12/22/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-18.14,13233.56000
12/22/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-32.86,13251.70000
12/22/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13284.56000
12/21/2023,POS ARCO#83191J STR SACRAMENTO CA SACRAMEO,0,,USD,-6.48,13288.20000
12/21/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13294.68000
12/20/2023,POS ARCO#83191J STR SACRAMENTO CA SACRAMEO,0,,USD,-10.27,13298.32000
12/20/2023,AMAZON.COM*TU8MB1FY2 SEATTLE WA AMAZOO.COM,0,,USD,-36.95,13308.59000
12/20/2023,ADALBERTO'S MEXICAN FO SACRAMENTO CA 3421,0,,USD,-23.27,13345.54000
12/20/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13368.81000
12/19/2023,AMAZON.COM*BC8532W93 SEATTLE WA AMAZOO.COM,0,,USD,-31.53,13372.45000
12/19/2023,CHEVRON 0352331 SACRAMENTO CA 9680 BUSINES,0,,USD,-66.90,13403.98000
12/19/2023,WL *STEAM PURCHASE SEATTLE WA 10400 NE 4th,0,,USD,-59.99,13470.88000
12/19/2023,DD DOORDASH THAICANTE 8559731040 CA 303 2N,0,,USD,-37.76,13530.87000
12/19/2023,AMAZON.COM*HJ8RI4ZP3 SEATTLE WA AMAZOO.COM,0,,USD,-52.27,13568.63000
12/19/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13620.90000
12/18/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-15.08,13624.54000
12/18/2023,DD DOORDASH DELISHPIZ 8559731040 CA 303 2N,0,,USD,-42.99,13639.62000
12/18/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13682.61000
12/18/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13686.25000
12/17/2023,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-8.46,13689.89000
12/16/2023,XFINITY MOBILE 888-936-4968 PA 1717 Arch S,0,,USD,-47.70,13698.35000
12/16/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-23.49,13746.05000
12/15/2023,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-8.46,13769.54000
12/15/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13778.00000
12/14/2023,POS ARCO#83191J STR SACRAMENTO CA SACRAMEO,0,,USD,-7.78,13781.64000
12/14/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-18.87,13789.42000
12/14/2023,3874 EL POLLO LOCO SACRAMENTO CA 3312 Brad,0,,USD,-11.30,13808.29000
12/14/2023,POS PAPA MURPHY'S CA164 SACRAMENTO CA 573O,0,,USD,-16.48,13819.59000
12/14/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13836.07000
12/13/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-21.67,13839.71000
12/13/2023,Deposit PALM DESIGN & SU,0,,USD,1234.22,13861.38000
12/13/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-6.63,12627.16000
12/12/2023,DD DOORDASH DELISHPIZ 8559731040 CA 303 2N,0,,USD,-37.17,12633.79000
12/12/2023,STEAMGAMES.COM 4259522 Bellevue WA 10900 N,0,,USD,-18.99,12670.96000
12/12/2023,CHEVRON 0352331 SACRAMENTO CA 9680 BUSINES,0,,USD,-3.64,12689.95000
12/12/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,12693.59000
12/12/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,12697.23000
12/12/2023,Withdrawal ATM Tran Fee,0,,USD,-1.00,12700.87000
12/11/2023,ATM Silver Room Sacramento CA 1420 29th SO,0,,USD,-33.50,12701.87000
12/11/2023,DOORDASH DASHPASS SAN FRANCISCO CA 303 2nd,0,,USD,-9.99,12735.37000
12/10/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-22.03,12745.36000
12/09/2023,TST* CHANDOS - J STREE Sacramento CA 5644,0,,USD,-24.26,12767.39000
12/08/2023,CHEVRON 0352331 SACRAMENTO CA 9680 BUSINES,0,,USD,-44.11,12791.65000
12/08/2023,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-10.82,12835.76000
12/08/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,12846.58000
12/07/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-10.63,12850.22000
12/07/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,12860.85000
12/07/2023,Withdrawal ATM Tran Fee,0,,USD,-1.00,12864.49000
12/06/2023,ATM Silver Room Sacramento CA 1420 29th SO,0,,USD,-43.50,12865.49000
12/06/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,12908.99000
12/04/2023,Withdrawal P2P Zelle ANDREW OHANESIAN 800-462-8328 333900E0F3QC,0,,USD,-1395.00,12912.63000
12/04/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-24.23,14307.63000
12/04/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-15.08,14331.86000
12/03/2023,Withdrawal ATM Tran Fee,0,,USD,-1.00,14346.94000
12/02/2023,3874 EL POLLO LOCO SACRAMENTO CA 3312 Brad,0,,USD,-26.69,14347.94000
12/02/2023,ATM GRS SACRAM SACRAMENTO CA 1404 28TH STO,0,,USD,-73.50,14374.63000
12/02/2023,NETFLIX CO LOS GATOS CA NETFLIX COM  O,0,,USD,-15.49,14448.13000
12/01/2023,LOUISIANA FAMOUS FRIED SACRAMENTO CA 9677,0,,USD,-47.39,14463.62000
11/30/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-9.98,14511.01000
11/30/2023,POS PETCO 1343 SACRAMENTO CA 5610 FOLSOM O,0,,USD,-54.26,14520.99000
11/30/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,14575.25000
11/30/2023,Deposit PALM DESIGN & SU,0,,USD,1234.21,14578.89000
11/29/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13344.68000
11/28/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13348.32000
11/28/2023,GEICO AU WASHINGTON DC ONE GEICO PLAZO US,0,,USD,-108.00,13351.96000
11/28/2023,APPLE COM CUPERTINO CA ONE APPLE PARKOWAY,0,,USD,-0.99,13459.96000
11/27/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-33.88,13460.95000
11/27/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13494.83000
11/26/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-18.73,13498.47000
11/26/2023,SpotifyAB New York NY 150 Greenwich SO,0,,USD,-10.99,13517.20000
11/25/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-15.08,13528.19000
11/23/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-18.87,13543.27000
11/23/2023,CHIPOTLE 2158 SACRAMENTO CA 5738 FOLSOM BL,0,,USD,-13.97,13562.14000
11/22/2023,POS ARCO#83191J STR SACRAMENTO CA SACRAMEO,0,,USD,-9.99,13576.11000
11/22/2023,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-16.90,13586.10000
11/22/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-19.97,13603.00000
11/21/2023,CHEVRON 0352331 SACRAMENTO CA 9680 BUSINES,0,,USD,-74.67,13622.97000
11/21/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-18.87,13697.64000
11/21/2023,POS THE HOME DEPOT #6620 SACRAMENTO CA 80O,0,,USD,-6.83,13716.51000
11/21/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13723.34000
11/21/2023,Deposit Cash App,0,,USD,15.00,13726.98000
11/20/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-20.47,13711.98000
11/20/2023,KAISER PRMNT 000402 RICHMOND CA 930 MARINA,0,,USD,-192.00,13732.45000
11/20/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-6.13,13924.45000
11/20/2023,Deposit VENMO,0,,USD,150.00,13930.58000
11/19/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-17.75,13780.58000
11/19/2023,3874 EL POLLO LOCO SACRAMENTO CA 3312 Brad,0,,USD,-36.16,13798.33000
11/19/2023,POS PETCO 1343 SACRAMENTO CA 5610 FOLSOM O,0,,USD,-3.58,13834.49000
11/18/2023,HB Credit Card Payment to 524860XXXXXX4465,0,,USD,-251.03,13838.07000
11/18/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,14089.10000
11/18/2023,MCDONALD'S F25599 SACRAMENTO CA 3006 O ST,0,,USD,-10.20,14092.74000
11/16/2023,3874 EL POLLO LOCO SACRAMENTO CA 3312 Brad,0,,USD,-22.38,14102.94000
11/16/2023,Deposit PALM DESIGN & SU,0,,USD,1720.15,14125.32000
11/15/2023,STATE OF CALIF DMV INT SACRAMENTO CA 2415,0,,USD,-197.00,12405.17000
11/15/2023,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-30.12,12602.17000
11/15/2023,CA DMV FEE KNOXVILLE TN 7300 CHAPMAN HWY 1,0,,USD,-3.84,12632.29000
11/15/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-28.06,12636.13000
11/15/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-6.13,12664.19000
11/14/2023,POS ARCO#83191J STR SACRAMENTO CA SACRAMEO,0,,USD,-7.78,12670.32000
11/13/2023,LOUISIANA FAMOUS FRIED SACRAMENTO CA 9677,0,,USD,-25.28,12678.10000
11/13/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-18.73,12703.38000
11/13/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-3.54,12722.11000
11/12/2023,POS ARCO#83191J STR SACRAMENTO CA SACRAMEO,0,,USD,-7.78,12725.65000
11/11/2023,3874 EL POLLO LOCO SACRAMENTO CA 3312 Brad,0,,USD,-31.53,12733.43000
11/09/2023,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-27.31,12764.96000
11/09/2023,TST* Chandos - J Stree Sacramento CA 5644,0,,USD,-15.47,12792.27000
11/09/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-14.32,12807.74000
11/08/2023,POS SAFEWAY #2242 SACRAMENTO CA SACRAMENTO,0,,USD,-14.34,12822.06000
11/08/2023,CHEVRON 0352331 SACRAMENTO CA 9680 BUSINES,0,,USD,-80.14,12836.40000
11/08/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-6.13,12916.54000
11/07/2023,MCDONALD'S F25599 SACRAMENTO CA 3006 O ST,0,,USD,-11.84,12922.67000
11/07/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-19.10,12934.51000
11/06/2023,POS ARCO#83191J STR SACRAMENTO CA ARCO#83O,0,,USD,-7.78,12953.61000
11/06/2023,POS PAPA MURPHY'S CA164 SACRAMENTO CA 573O,0,,USD,-16.48,12961.39000
11/05/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-26.86,12977.87000
11/05/2023,TST* UNIVERSITY OF BEE SACRAMENTO CA 5090,0,,USD,-216.70,13004.73000
11/05/2023,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-13.33,13221.43000
11/04/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-30.09,13234.76000
11/04/2023,CHEVRON 0352331 SACRAMENTO CA 9680 BUSINES,0,,USD,-72.18,13264.85000
11/04/2023,3874 EL POLLO LOCO SACRAMENTO CA 3312 Brad,0,,USD,-26.92,13337.03000
11/04/2023,MCDONALD'S F17885 COLFAX CA 501 S AUBORN R,0,,USD,-13.05,13363.95000
11/04/2023,POS ARCO#83555CAPUT SACRAMENTO CA ARCO#83O,0,,USD,-3.74,13377.00000
11/03/2023,SACRAMENTO MUNICIPAL 888-742-SMUD CA 6201,0,,USD,-51.02,13380.74000
11/03/2023,TST* Chandos - J Stree Sacramento CA 5644,0,,USD,-24.26,13431.76000
11/03/2023,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-10.82,13456.02000
11/03/2023,ADALBERTO'S MEXICAN FO SACRAMENTO CA 3421,0,,USD,-9.47,13466.84000
11/02/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-30.95,13476.31000
11/02/2023,PINE COVE TAVERN SACRAMENTO CA 502 29TH ST,0,,USD,-17.00,13507.26000
11/02/2023,Withdrawal P2P Zelle ANDREW OHANESIAN 800-462-8328 330600B0GFGZ,0,,USD,-1395.00,13524.26000
11/02/2023,NETFLIX CO LOS GATOS CA NETFLIX COM  O,0,,USD,-15.49,14919.26000
11/02/2023,Deposit PALM DESIGN & SU,0,,USD,1274.61,14934.75000
11/01/2023,LIM*RIDE COST SAN FRANCISCO CA 85 2nd Stre,0,,USD,-15.36,13660.14000
11/01/2023,LIM*RIDE COST SAN FRANCISCO CA 85 2nd Stre,0,,USD,-10.56,13675.50000
11/01/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,13686.06000
10/31/2023,Withdrawal ATM Tran Fee,0,,USD,-1.00,13689.70000
10/31/2023,ATM MERCANTILE SACRAMENTO CA 1928 L ST USO,0,,USD,-84.00,13690.70000
10/30/2023,HB Credit Card Payment to 524860XXXXXX4465,0,,USD,-257.42,13774.70000
10/30/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-18.14,14032.12000
10/30/2023,APPLE.COM/BILL 866-712-7753 CA ONE APPLE P,0,,USD,-0.99,14050.26000
10/29/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-14.32,14051.25000
10/29/2023,POS ARCO#83191J STR SACRAMENTO CA ARCO#83O,0,,USD,-7.78,14065.57000
10/28/2023,TST* Buckhorn BBQ - Sa Sacramento CA 400 H,0,,USD,-33.72,14073.35000
10/28/2023,GEICO AU WASHINGTON DC ONE GEICO PLAZO US,0,,USD,-107.99,14107.07000
10/28/2023,Withdrawal ATM Tran Fee,0,,USD,-1.00,14215.06000
10/27/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-15.77,14216.06000
10/27/2023,ATM Silver Room Sacramento CA 1420 29th SO,0,,USD,-53.50,14231.83000
10/27/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-3.89,14285.33000
10/26/2023,POS PAPA MURPHY'S CA164 SACRAMENTO CA 573O,0,,USD,-20.07,14289.22000
10/26/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-16.61,14309.29000
10/26/2023,SpotifyAB New York NY 150 Greenwich SO,0,,USD,-10.99,14325.90000
10/25/2023,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-8.24,14336.89000
10/25/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-26.47,14345.13000
10/25/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-6.13,14371.60000
10/24/2023,POS ARCO#83191J STR SACRAMENTO CA ARCO#83O,0,,USD,-9.49,14377.73000
10/24/2023,CHEVRON 0352331 SACRAMENTO CA 9680 BUSINES,0,,USD,-77.39,14387.22000
10/24/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-13.46,14464.61000
10/23/2023,STEAMGAMES.COM 4259522 Bellevue WA 10900 N,0,,USD,-29.99,14478.07000
10/23/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-22.34,14508.06000
10/23/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-8.59,14530.40000
10/23/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-3.64,14538.99000
10/23/2023,Withdrawal ATM Tran Fee,0,,USD,-1.00,14542.63000
10/22/2023,POS ARCO#83191J STR SACRAMENTO CA ARCO#83O,0,,USD,-9.49,14543.63000
10/22/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-11.38,14553.12000
10/22/2023,ATM Silver Room Sacramento CA 1420 29th SO,0,,USD,-43.50,14564.50000
10/21/2023,3874 EL POLLO LOCO SACRAMENTO CA 3312 Brad,0,,USD,-35.84,14608.00000
10/21/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-20.97,14643.84000
10/20/2023,POS ARCO#83191J STR SACRAMENTO CA ARCO#83O,0,,USD,-7.78,14664.81000
10/20/2023,STEAMGAMES.COM 4259522 Bellevue WA 10900 N,0,,USD,-6.99,14672.59000
10/19/2023,POS PAPA MURPHY'S CA164 SACRAMENTO CA 573O,0,,USD,-20.07,14679.58000
10/19/2023,POS H&S ENERGY PROD SACRAMENTO CA 9680 BUO,0,,USD,-10.92,14699.65000
10/19/2023,Withdrawal ATM Tran Fee,0,,USD,-1.00,14710.57000
10/19/2023,Deposit PALM DESIGN & SU,0,,USD,1707.18,14711.57000
10/18/2023,POS ARCO#83191J STR SACRAMENTO CA ARCO#83O,0,,USD,-7.78,13004.39000
10/18/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-13.88,13012.17000
10/18/2023,ATM GRS SACRAM SACRAMENTO CA 1404 28TH STO,0,,USD,-83.50,13026.05000
10/17/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-8.88,13109.55000
10/17/2023,TST* Chandos - J Stree Sacramento CA 5644,0,,USD,-21.65,13118.43000
10/17/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-18.27,13140.08000
10/16/2023,MCDONALD'S F25599 SACRAMENTO CA 3006 O ST,0,,USD,-11.84,13158.35000
10/16/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-6.39,13170.19000
10/15/2023,POS ARCO#83191J STR SACRAMENTO CA ARCO#83O,0,,USD,-9.49,13176.58000
10/15/2023,TST* Chandos - J Stree Sacramento CA 5644,0,,USD,-22.53,13186.07000
10/15/2023,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-13.33,13208.60000
10/14/2023,TST* Chandos - J Stree Sacramento CA 5644,0,,USD,-21.65,13221.93000
10/14/2023,3874 EL POLLO LOCO SACRAMENTO CA 3312 Brad,0,,USD,-13.46,13243.58000
10/14/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-3.89,13257.04000
10/13/2023,TACO BELL 041344 SACRAMENTO CA 3411 BRADSH,0,,USD,-18.54,13260.93000
10/13/2023,POS SAFEWAY #2242 SACRAMENTO CA SAFEWAY #O,0,,USD,-10.98,13279.47000
10/13/2023,POS H&S ENERGY PROD SACRAMENTO CA 6001 BOO,0,,USD,-9.77,13290.45000
10/12/2023,POS ARCO#83191J STR SACRAMENTO CA ARCO#83O,0,,USD,-7.78,13300.22000
10/12/2023,POS RITE AID 06520 SACRAMENTO CA 4830 J SO,0,,USD,-9.87,13308.00000
10/11/2023,3874 EL POLLO LOCO SACRAMENTO CA 3312 Brad,0,,USD,-11.30,13317.87000
10/11/2023,POS H&S ENERGY PROD SACRAMENTO CA 6001 BOO,0,,USD,-3.64,13329.17000
10/10/2023,CHEVRON 0352331 SACRAMENTO CA 9680 BUSINES,0,,USD,-82.75,13332.81000
10/10/2023,HABIT SACRAMENTO 37 SACRAMENTO CA 3030 CAP,0,,USD,-18.27,13415.56000
